date,min,max,pm25,q1,q3,stdev,count
2025-09-05T00:00:00.000Z,0.03,1.08,0.3,0.2,0.45,0.184,459
2025-09-06T00:00:00.000Z,0.1,0.52,0.2,0.1,0.35,0.142,7
2025-09-07T00:00:00.000Z,0.1,1.83,0.52,0.4,0.73,0.279,254
2025-09-08T00:00:00.000Z,0.03,1.63,0.6,0.43,0.8,0.293,309
2025-09-09T00:00:00.000Z,0,1.23,0.32,0.2,0.47,0.196,590
2025-09-10T00:00:00.000Z,0,0.9,0.22,0.15,0.32,0.15,559
2025-09-11T00:00:00.000Z,0,1.27,0.3,0.2,0.4,0.186,587
2025-09-12T00:00:00.000Z,0,1.45,0.35,0.22,0.5,0.222,594
2025-09-13T00:00:00.000Z,0,1.23,0.32,0.2,0.5,0.198,593
2025-09-14T00:00:00.000Z,0,1.4,0.32,0.2,0.5,0.22,593
2025-09-15T00:00:00.000Z,0,1.3,0.35,0.25,0.5,0.192,505
2025-09-16T00:00:00.000Z,0.03,1.25,0.4,0.3,0.52,0.203,592
2025-09-17T00:00:00.000Z,0.1,1.33,0.4,0.3,0.52,0.186,594
2025-09-18T00:00:00.000Z,0.05,1.25,0.4,0.3,0.54,0.188,592
2025-09-19T00:00:00.000Z,0.1,1.55,0.45,0.32,0.6,0.207,563
2025-09-20T00:00:00.000Z,0.1,1.48,0.4,0.28,0.52,0.218,462
2025-09-21T00:00:00.000Z,0.03,1.75,0.47,0.3,0.63,0.262,589
2025-09-22T00:00:00.000Z,0,1.27,0.2,0.15,0.32,0.163,592
2025-09-23T00:00:00.000Z,0,1.14,0.3,0.2,0.47,0.201,592
2025-09-24T00:00:00.000Z,0,0.95,0.2,0.1,0.3,0.158,592
2025-09-25T00:00:00.000Z,0,5.4,0.2,0.1,0.3,0.341,591
2025-09-26T00:00:00.000Z,0,0.95,0.2,0.1,0.28,0.134,586
2025-09-27T00:00:00.000Z,0,1.05,0.2,0.15,0.32,0.164,590
2025-09-28T00:00:00.000Z,0,0.95,0.2,0.1,0.3,0.167,587
2025-09-29T00:00:00.000Z,0,1.17,0.22,0.13,0.4,0.186,589
2025-09-30T00:00:00.000Z,0,1.3,0.35,0.22,0.47,0.191,590
2025-10-01T00:00:00.000Z,0,0.95,0.28,0.2,0.38,0.157,579
2025-10-02T00:00:00.000Z,0,1.35,0.25,0.2,0.4,0.191,566
2025-10-03T00:00:00.000Z,0,1.23,0.3,0.2,0.4,0.177,548
2025-10-04T00:00:00.000Z,0,1.23,0.38,0.22,0.5,0.201,582
2025-10-05T00:00:00.000Z,0,1.77,0.4,0.3,0.56,0.247,592
2025-10-06T00:00:00.000Z,0,1.73,0.5,0.3,0.7,0.297,592
2025-10-07T00:00:00.000Z,0,1.12,0.2,0.1,0.35,0.183,586
2025-10-08T00:00:00.000Z,0,1.67,0.4,0.2,0.63,0.3,590
2025-10-09T00:00:00.000Z,0.1,1.92,0.5,0.38,0.68,0.258,593
2025-10-10T00:00:00.000Z,0,1.27,0.3,0.17,0.4,0.197,591
2025-10-11T00:00:00.000Z,0,1.33,0.2,0.1,0.32,0.18,593
2025-10-12T00:00:00.000Z,0,1.85,0.4,0.22,0.56,0.256,585
2025-10-13T00:00:00.000Z,0,1.67,0.47,0.3,0.7,0.285,592
2025-10-14T00:00:00.000Z,0.08,1.65,0.52,0.4,0.75,0.281,581
2025-10-15T00:00:00.000Z,0.1,2.1,0.5,0.35,0.7,0.311,585
2025-10-16T00:00:00.000Z,0.1,1.5,0.5,0.38,0.7,0.257,505
2025-10-17T00:00:00.000Z,0.1,1.33,0.5,0.35,0.63,0.227,589
2025-10-18T00:00:00.000Z,0.1,1.23,0.45,0.3,0.6,0.211,590
2025-10-19T00:00:00.000Z,0,1.65,0.3,0.2,0.4,0.185,592
2025-10-20T00:00:00.000Z,0,1.48,0.2,0.1,0.35,0.194,592
2025-10-21T00:00:00.000Z,0,0.75,0.1,0,0.1,0.1,592
2025-10-22T00:00:00.000Z,0,1.45,0.2,0.1,0.32,0.181,591
2025-10-23T00:00:00.000Z,0,1.05,0.2,0.1,0.3,0.16,593
2025-10-24T00:00:00.000Z,0,1.3,0.3,0.2,0.45,0.2,591
2025-10-25T00:00:00.000Z,0,1.4,0.3,0.2,0.47,0.236,594
2025-10-26T00:00:00.000Z,0,1.1,0.1,0.03,0.17,0.151,593
2025-10-27T00:00:00.000Z,0,0.85,0.2,0.1,0.3,0.141,587
2025-10-28T00:00:00.000Z,0,1.02,0.2,0.1,0.38,0.185,592
2025-10-29T00:00:00.000Z,0,1.14,0.25,0.2,0.4,0.186,593
2025-10-30T00:00:00.000Z,0,1.27,0.2,0.1,0.32,0.166,594
2025-10-31T00:00:00.000Z,0,1.55,0.22,0.1,0.39,0.206,593
2025-11-01T00:00:00.000Z,0.05,1.35,0.38,0.22,0.56,0.234,593
2025-11-02T00:00:00.000Z,0,0.8,0.1,0.1,0.2,0.108,593
2025-11-03T00:00:00.000Z,0,1.4,0.2,0.1,0.32,0.171,591
2025-11-04T00:00:00.000Z,0,1.42,0.3,0.2,0.47,0.235,591
2025-11-05T00:00:00.000Z,0,1.23,0.22,0.15,0.35,0.185,592
2025-11-06T00:00:00.000Z,0,0.98,0.13,0.1,0.25,0.154,593
2025-11-07T00:00:00.000Z,0,1.1,0.2,0.1,0.3,0.172,593
2025-11-08T00:00:00.000Z,0,1,0.13,0.1,0.25,0.144,593
2025-11-09T00:00:00.000Z,0,1.2,0.2,0.1,0.3,0.143,592
2025-11-10T00:00:00.000Z,0,1.5,0.3,0.2,0.4,0.187,592
2025-11-11T00:00:00.000Z,0,1.7,0.4,0.25,0.6,0.287,592
2025-11-12T00:00:00.000Z,0,1.63,0.32,0.2,0.54,0.264,592
2025-11-13T00:00:00.000Z,0,3.13,0.44,0.2,0.85,0.562,594
2025-11-14T00:00:00.000Z,0,1.35,0.2,0.1,0.3,0.195,593
2025-11-15T00:00:00.000Z,0,1.08,0.2,0.1,0.32,0.18,593
2025-11-16T00:00:00.000Z,0,0.9,0.15,0.1,0.3,0.17,593
2025-11-17T00:00:00.000Z,0,1.15,0.1,0.1,0.2,0.142,592
2025-11-18T00:00:00.000Z,0,0.43,0.1,0.1,0.2,0.085,68

